04/10/2019,51018,13571,43554,9118
05/10/2019,69255,21080,60261,11287
06/10/2019,58694,16247,49867,10801
07/10/2019,41943,12566,36583,6579
08/10/2019,50522,14312,48514,3916
09/10/2019,60450,18768,57837,4712
10/10/2019,55158,13047,51471,5883
11/10/2019,53815,14954,50440,6588
12/10/2019,67165,15602,60042,9161
13/10/2019,62121,11787,56850,7851
14/10/2019,42553,9704,39627,4787
15/10/2019,46076,11086,42562,5253
16/10/2019,56390,12032,53968,4416
17/10/2019,60581,12038,57582,6043
18/10/2019,57050,12280,53948,5222
19/10/2019,66344,11367,58880,9381
20/10/2019,61478,11696,56818,7096
21/10/2019,48900,9143,46147,4144
22/10/2019,52565,9282,50755,3952
23/10/2019,57757,13452,53530,6327
24/10/2019,59945,11954,57580,5357
25/10/2019,55027,9955,51954,4957
26/10/2019,67696,11632,62214,8024
27/10/2019,74944,14511,67209,9758
28/10/2019,47010,10751,43953,4690
29/10/2019,50357,11349,46441,5916
30/10/2019,53576,11264,50408,5222
31/10/2019,58028,12989,54348,6000
01/11/2019,66267,14150,61079,8273
02/11/2019,61280,13445,54458,9288
03/11/2019,59315,15177,53833,8178
04/11/2019,45057,12398,43268,5511
05/11/2019,47075,12041,45993,4076
06/11/2019,53814,15706,51146,4567
07/11/2019,53524,14762,50786,4937
08/11/2019,53958,13551,50651,5366
09/11/2019,56860,13899,51169,7741
10/11/2019,133343,15528,131679,7455
11/11/2019,141412,13275,143510,4971
12/11/2019,51471,11397,49137,4358
13/11/2019,57295,14018,54052,5743
14/11/2019,115978,13219,117144,5770
15/11/2019,59482,11479,56238,6063
16/11/2019,67092,12325,61961,7888
17/11/2019,70701,12200,64456,8884
18/11/2019,47345,9756,44709,4774
19/11/2019,100990,12165,104883,4303
20/11/2019,56256,9635,55025,4262
21/11/2019,59051,13871,58270,4347
22/11/2019,57526,11544,54522,5313
23/11/2019,67411,12253,61049,8666
24/11/2019,61893,11241,56703,7832
25/11/2019,50495,10034,47240,4803
26/11/2019,51891,10516,50023,4009
27/11/2019,56304,10342,53872,4525
28/11/2019,62113,10436,59133,5482
29/11/2019,57145,10820,53399,6015
30/11/2019,66214,12218,60788,8052
01/12/2019,63053,11882,58359,7563
02/12/2019,48602,9331,46182,4573
03/12/2019,60314,11494,56280,5998
04/12/2019,58877,12258,55834,5663
05/12/2019,58064,12092,55909,4992
06/12/2019,62875,14570,58079,7120
07/12/2019,69545,13393,65069,7064
08/12/2019,68603,13752,65012,6672
09/12/2019,50544,9467,48789,3866
10/12/2019,54481,10238,53024,3864
11/12/2019,55812,10488,53769,4685
12/12/2019,62539,10908,59169,5699
13/12/2019,65971,11269,61850,6898
14/12/2019,70136,16216,63482,9903
15/12/2019,44269,11140,39970,6462
16/12/2019,36794,10574,34885,3996
17/12/2019,35083,9971,32289,5384
18/12/2019,33929,10641,30541,5098
19/12/2019,31014,10188,28480,4330
20/12/2019,28053,9478,24982,4510
21/12/2019,25391,9538,21946,4924
22/12/2019,25012,10163,22852,3749
23/12/2019,25490,10288,24290,2947
24/12/2019,24747,10252,22648,3379
25/12/2019,21580,8635,19780,2909
26/12/2019,21449,9549,19271,3221
27/12/2019,22379,10117,20049,3526
28/12/2019,23451,10024,20682,3755
29/12/2019,24729,10836,21849,4539
30/12/2019,27510,13208,23885,4742
31/12/2019,27045,12108,23694,4558
01/01/2020,44782,15874,34632,11977
02/01/2020,23256,9404,21389,3093
03/01/2020,27104,11378,24931,4468
04/01/2020,23296,8417,20939,3976
05/01/2020,24291,8782,22027,3615
06/01/2020,27098,9594,25666,2810
07/01/2020,32581,13349,29872,4166
08/01/2020,34793,13363,32294,4489
09/01/2020,36028,13003,32454,5241
10/01/2020,37472,11246,35425,4012
11/01/2020,43232,13684,38170,6684
12/01/2020,46117,13659,41051,7403
13/01/2020,53572,17597,49821,5872
14/01/2020,51860,13928,49709,4222
15/01/2020,55851,12931,53746,5237
16/01/2020,61131,16926,58118,5345
17/01/2020,56238,12795,53899,5840
18/01/2020,65362,12061,59841,8000
19/01/2020,60514,12950,55859,7404
20/01/2020,47520,10416,45703,4336
21/01/2020,49374,9163,47692,3902
22/01/2020,51935,10173,49468,4690
23/01/2020,58878,11059,58027,5234
24/01/2020,55845,11469,51266,6860
25/01/2020,70996,15955,61888,12583
26/01/2020,59816,11715,55804,6933
27/01/2020,49933,10583,48396,3881
28/01/2020,58383,12909,57467,4995
29/01/2020,61422,12969,59397,4898
30/01/2020,59332,11088,57988,4909
31/01/2020,55238,9829,53608,4930
01/02/2020,69091,14216,63745,8494
02/02/2020,61850,11730,57898,7768
03/02/2020,48669,9444,47237,4036
04/02/2020,52901,10629,50847,4727
05/02/2020,56007,9974,52987,5547
06/02/2020,55744,10782,53641,4885
07/02/2020,54677,9251,52273,5218
08/02/2020,68340,14372,61236,11084
09/02/2020,64725,10618,60376,8410
10/02/2020,47073,9496,45182,4259
11/02/2020,54613,10149,53375,4145
12/02/2020,57860,11775,56611,4635
13/02/2020,58587,11490,56281,5145
14/02/2020,82685,12375,79797,7553
15/02/2020,62885,13003,57786,7810
16/02/2020,54311,11293,50543,6995
17/02/2020,42791,9589,40989,4548
18/02/2020,48757,12835,46571,4808
19/02/2020,51942,11703,47782,6232
20/02/2020,51942,11703,47782,6232
21/02/2020,52051,12008,49762,4977
22/02/2020,55665,12629,49918,8662
23/02/2020,57846,12748,53482,7778
24/02/2020,49371,12962,47106,5274
25/02/2020,53981,12318,52163,4986
26/02/2020,58250,12303,55852,5491
27/02/2020,54963,11209,53708,4857
28/02/2020,58411,11644,55169,6359
29/02/2020,68771,13368,63359,8996
01/03/2020,63972,12738,58019,8561
02/03/2020,50152,9931,48889,4377
03/03/2020,55778,12024,53449,4859
04/03/2020,58320,10584,55301,5507
05/03/2020,55790,11582,53521,5190
06/03/2020,56673,11281,54647,5093
07/03/2020,68237,12561,62511,9068
08/03/2020,65984,11130,61169,7804
09/03/2020,47153,11147,45883,5090
10/03/2020,56969,15246,55930,4314
11/03/2020,56161,9979,54329,4997
12/03/2020,59556,11197,56250,6741
13/03/2020,55073,9445,54494,4993
14/03/2020,62340,10530,59424,6411
15/03/2020,53279,9661,50683,5491
16/03/2020,47157,10875,45913,4742
17/03/2020,42226,8450,40577,4191
18/03/2020,39137,8452,37470,3999
19/03/2020,34154,8452,37470,3999
20/03/2020,28088,8962,25667,4474
21/03/2020,22441,5958,21127,3238
22/03/2020,23356,8854,22012,3038
23/03/2020,21043,7577,19764,2859
24/03/2020,21170,8186,19245,3988
25/03/2020,18490,7051,16680,3074
26/03/2020,17496,6646,16061,3042
27/03/2020,19112,8334,17142,3758
28/03/2020,18661,7269,17274,3324
29/03/2020,12114,4794,11328,1968
30/03/2020,17227,7984,15387,3392
31/03/2020,16885,7654,14916,3221
01/04/2020,17553,7992,14981,3988
02/04/2020,16535,7463,14518,3355
03/04/2020,15292,6808,13238,3736
04/04/2020,13906,5259,12589,2609
05/04/2020,14394,5782,12817,2856
06/04/2020,14722,6193,12789,2951
07/04/2020,14157,5643,12404,2786
08/04/2020,15521,6819,14871,2686
09/04/2020,15073,6447,12949,2972
10/04/2020,14188,5780,12361,2622
11/04/2020,11974,4308,11066,1722
12/04/2020,17323,8876,15767,2433
13/04/2020,17095,8618,15818,2511
14/04/2020,14265,5768,12866,2157
15/04/2020,14363,6319,12452,2723
16/04/2020,14524,6550,12536,2788
17/04/2020,14524,6282,12744,2592
18/04/2020,13541,5670,11854,2424
19/04/2020,13301,5738,11675,2429
20/04/2020,14020,6361,12568,2282
21/04/2020,14058,6700,12497,2294
22/04/2020,15227,7373,13167,2823
23/04/2020,15178,7771,13500,2898
24/04/2020,15877,7310,14099,3112
25/04/2020,14211,6302,12063,2804
26/04/2020,13818,6212,12046,2555
27/04/2020,14343,6501,12630,2534
28/04/2020,15515,6651,13854,2772
29/04/2020,14913,6707,13690,2017
30/04/2020,14816,6689,13301,2710
01/05/2020,14365,6384,12825,2284
02/05/2020,12712,5982,11229,2226
03/05/2020,11934,5119,10581,1978
04/05/2020,12058,5330,10485,2221
05/05/2020,12428,5460,10748,2211
06/05/2020,12755,5621,11711,1768
07/05/2020,13520,6170,11773,2478
08/05/2020,13821,6047,11807,2742
09/05/2020,14445,6574,12796,2387
10/05/2020,12914,5558,11001,2450
11/05/2020,13187,5740,11808,2117
12/05/2020,14618,7116,12765,2716
13/05/2020,14219,6644,12823,1949
14/05/2020,14820,7421,13156,2378
15/05/2020,14171,7294,12754,2210
16/05/2020,14003,7128,11755,2831
17/05/2020,14707,7408,12329,3290
18/05/2020,13984,7452,12267,2416
19/05/2020,14532,7353,13024,2366
20/05/2020,14692,6959,13242,2158
21/05/2020,14917,7457,13242,2158
22/05/2020,14985,8100,12112,3401
23/05/2020,13494,6945,11644,2350
24/05/2020,13113,6383,11902,1622
25/05/2020,16018,9166,12859,3743
26/05/2020,14142,6915,12680,2031
27/05/2020,13546,6999,12362,1686
28/05/2020,13785,7285,12222,2464
29/05/2020,13390,6848,11917,2140
30/05/2020,12816,6128,10847,2367
31/05/2020,12742,6682,11290,1890
01/06/2020,13884,7228,11970,2431
02/06/2020,14063,7187,12499,2259
03/06/2020,14158,7331,12566,2300
04/06/2020,14915,7664,13152,2380
05/06/2020,13704,4773,9771,4749
06/06/2020,14662,5297,9880,5603
07/06/2020,14849,4956,10400,4961
08/06/2020,14569,4692,10169,4970
09/06/2020,14923,5214,10667,4908
10/06/2020,15173,4788,10924,4932
11/06/2020,14502,4758,10571,4802
12/06/2020,14636,4899,10506,4678
13/06/2020,14315,5594,10074,4732
14/06/2020,14274,4740,10031,4705
15/06/2020,14383,4850,10170,4777
16/06/2020,14618,5154,10631,4831
17/06/2020,15624,5620,11510,4924
18/06/2020,15365,5620,11510,4924
19/06/2020,15256,5083,10316,5752
20/06/2020,13866,4222,9688,4702
21/06/2020,14095,4426,9975,4579
22/06/2020,13901,4440,10312,4021
23/06/2020,14849,4574,11049,4458
24/06/2020,14428,5551,9430,5476
25/06/2020,13804,3897,9909,4561
26/06/2020,14807,4205,10792,4579
27/06/2020,14256,4655,9300,5470
28/06/2020,14187,4037,9978,4644
29/06/2020,13535,4543,9939,4135
30/06/2020,14683,4370,10811,4430
01/07/2020,14982,4586,11185,4296
02/07/2020,16436,5629,12785,4145
03/07/2020,16400,6695,12926,4267
04/07/2020,15823,6624,12342,4135
05/07/2020,16680,7247,12617,4549
06/07/2020,17751,7288,14282,3993
07/07/2020,15405,5825,11375,4619
08/07/2020,16525,7016,12567,4590
09/07/2020,17382,6997,13719,4254
10/07/2020,16534,6809,13342,3851
11/07/2020,15901,6739,12261,4214
12/07/2020,16151,6876,12175,4490
13/07/2020,19147,9727,16016,3751
14/07/2020,20213,9807,16960,4011
15/07/2020,20460,10060,17344,3737
16/07/2020,22954,10273,20181,3620
17/07/2020,21231,11349,17935,4076
18/07/2020,20667,10554,17367,3991
19/07/2020,21179,11221,17832,4144
20/07/2020,21380,11019,18289,3863
21/07/2020,22889,13248,20227,3538
22/07/2020,20810,11276,17934,3613
23/07/2020,21103,11661,17934,3613
24/07/2020,20526,11217,17668,3506
25/07/2020,20327,10133,16750,4108
26/07/2020,21265,12309,17929,4001
27/07/2020,21603,12342,18368,3867
28/07/2020,21808,11149,18767,3800
29/07/2020,0,0,0,0
30/07/2020,0,0,0,0
31/07/2020,0,0,0,0
01/08/2020,0,0,0,0
02/08/2020,0,0,0,0
03/08/2020,19260,12024,18029,1777
04/08/2020,19248,10081,16339,3567
05/08/2020,19402,9641,16461,3494
06/08/2020,20497,10311,17159,3919
07/08/2020,21162,11218,16998,4686
08/08/2020,20419,11012,17052,3923
09/08/2020,23239,12629,20018,3799
10/08/2020,21441,11593,17833,4070
,,,,
